"","ID","SMILES"
"5394","Prestw-855","[C@]12([C@]([C@H](C[C@]1([C@]1([C@@]([C@@]\3(\C(=C/C(\C=C3)=O)\CC1)C)([C@H](C2)O)Cl)[H])[H])C)(C(COC(=O)CC)=O)OC(=O)CC)C"
"5400","Prestw-856","c1(n(c(CC([O-])=O)cc1)C)C(c1ccc(cc1)C)=O"
"5406","Prestw-857","c12c(c(OC[C@@H](CNC(C)(C)C)O)ccc1)CCCC2=O"
"5413","Prestw-858","c1(nc(c2c(n1)cc(c(c2)OC)OC)N)N1CCN(C(C2Oc3c(OC2)cccc3)=O)CC1"
"5429","Prestw-859","c1(n(c2c(c1c1ccc(cc1)F)cccc2)C(C)C)/C=C/[C@@H](C[C@@H](CC([O-])=O)O)O"
"5437","Prestw-860","N1C(N[C@H](C1=O)C)=O"
"5439","Prestw-861","C1(CCCCC1)(CC(O)=O)CN"
"5451","Prestw-862","c1(c(sc2c1ccc(c2)O)c1ccc(cc1)O)C(c1ccc(cc1)OCCN1CCCCC1)=O"
"5459","Prestw-1801","OC1CC2(C)C(C3C1C1(C=CC(C=C1CC3)=O)C)CC1C2(OC(C2CCCCC2)O1)C(COC(C(C)C)=O)=O"
"5460","Prestw-864","N1C(N[C@@H](C1=O)C)=O"
"5462","Prestw-865","C=1\2/[C@]([C@@H](OC(C(CC)(C)C)=O)C[C@H](\C1)C)([C@@](CC[C@]1(OC(C[C@@H](C1)O)=O)[H])([C@H](\C=C2)C)[H])[H]"
"5474","Prestw-866","[N@@]\1(C2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(/N=C(\N=C1)/N)=O"
"5486","Prestw-867","[C@@H]1([C@](OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)N)([C@H](C[C@H]([C@@H]1O)N)N)[H])O[C@]1([C@@H]([C@H](O[C@@]2([C@@H]([C@H]([C@@H]([C@@H](O2)CN)O)O)N)[H])[C@H](O1)CO)O)[H]"
"5490","Prestw-868","C(Nc1ccc(cc1)O)(=O)C"
"5492","Prestw-869","c1cccc(c1C(O)=O)C(Nc1ccc(cc1)S(Nc1nccs1)(=O)=O)=O"
"5498","Prestw-870","c12C(\C=C(/Oc1cc(cc2O)O)\c1cc(c(cc1)O)O)=O"
"5500","Prestw-871","c1(c(c(c(c(c1I)NC(=O)[C@@](O)(C)[H])I)C(NC(CO)CO)=O)I)C(NC(CO)CO)=O"
"5511","Prestw-872","c1(c(c(c(c(c1I)C(NCC(O)CO)=O)I)NC(=O)COC)I)C(N(CC(O)CO)C)=O"
"5519","Prestw-873","N1(c2c(C(N(C1=O)C)=O)[nH]cn2)C"
"5525","Prestw-874","c12c(C(NC(N1C)=O)=O)n(cn2)C"
"5529","Prestw-875","c12[nH]c3c(c1CCN1[C@@]2(C[C@@]2([C@@H]([C@H]([C@H](OC(c4cc(c(c(c4)OC)OC)OC)=O)C[C@@]2(C1)[H])OC)C(=O)OC)[H])[H])ccc(c3)OC"
"5538","Prestw-1239","S(CC(C(Nc1cc(C(F)(F)F)c(C#N)cc1)=O)(O)C)(c1ccc(cc1)F)(=O)=O"
"5546","Prestw-877","[C@@H]12[C@@H](O1)[C@H]1N([C@@H]2C[C@H](C1)OC([C@@H](c1ccccc1)CO)=O)C"
"5554","Prestw-878","c1(c(c(c(c(c1I)C(NCC(O)CO)=O)I)C(NCC(O)CO)=O)I)N(C(=O)CO)CCO"
"5563","Prestw-1495","c1(nc2c([nH]1)cccc2)S(Cc1c(c(ccn1)OCCCOC)C)=O"
"5572","Prestw-880","C(=O)(N)OCC[N+](C)(C)C"
"5578","Prestw-881","C(c1cnccc1)(=O)O"
"5585","Prestw-882","N1C(=O)CC(CC1=O)(CC)C"
"5588","Prestw-883","[C@]12([C@@]([C@@H](\C\3=C\C(OC3)=O)CC1)([C@@H](C[C@@]1([C@@]3([C@](CC[C@@]21[H])(C[C@H](CC3)O)[H])C)[H])O)C)O"
"5590","Prestw-884","[C@H]([C@@H]([C@@H](O)CNC)O)([C@H](O)CO)O"
"5595","Prestw-1510","c1(C(O[C@H]2C[C@@]3(N4[C@](C2)(C[C@@](C(C4)=O)(C3)[H])[H])[H])=O)c[nH]c2c1cccc2"
"5599","Prestw-886","c12c(c(cc(c1cccn2)Cl)I)O"
"5602","Prestw-887","c1(C(=O)c2ccccc2)c(cc(cc1)OC)O"
"5604","Prestw-888","N1(c2c(Sc3c1cccc3)cccc2)CC(N(C)C)C"
"5617","Prestw-1167","c12C(c3c(C(c1cc(C(=O)O)cc2OC(=O)C)=O)cccc3OC(=O)C)=O"
"5621","Prestw-1137","C(=O)(CCc1ccc(OCC(CNC(C)C)O)cc1)OC"
"5634","Prestw-1486","[C@]12([C@@](C(COC(=O)C)=O)(CC[C@]1([C@]1([C@@]([C@@]3(\C(=C/C(=O)CC3)\CC1)C)([C@H](C2)O)[H])[H])[H])O)C"
"5641","Prestw-1416","c1(nc2c([nH]1)ccc(C(c1ccc(cc1)F)=O)c2)NC(=O)OC"
"5644","Prestw-893","C(=O)(Cc1ccc(c2ccccc2)cc1)O"
"5649","Prestw-894","C(c1ccc(cc1)O)(=O)OCCCC"
"5651","Prestw-895","C(NCC(=O)O)(c1ccc(N)cc1)=O"
"5654","Prestw-896","[C@@](C(=O)O)(NC(=O)C)(CC(C)C)[H]"
"5656","Prestw-897","C=1(\C(c2c(nc(nc2)N2CCNCC2)N(/C1)CC)=O)/C(=O)O"
"5664","Prestw-898","C(c1c(cc(cc1)OC)O)(c1c(O)cccc1)=O"
"5666","Prestw-899","[C@]12([C@]([C@]3([C@@]([C@@]4(\C(=C/C(=O)CC4)\CC3)C)(C(C1)=O)[H])[H])(CCC2=O)[H])C"
"5668","Prestw-900","[N@@+]1([C@@H]2C[C@@H](OC(C(c3ccccc3)CO)=O)CC1CC2)(C)C"
"5673","Prestw-901","c12OC(/C=C(\c1ccc(c2)O)/C)=O"
"5675","Prestw-1512","c12n(cnc1c(nc(n2)N)NC1CC1)[C@H]1\C=C/[C@H](C1)CO"
"5682","Prestw-903","C(N(c1ccc(OC(c2occc2)=O)cc1)C)(C(Cl)Cl)=O"
"5685","Prestw-904","C(C(c1cnccc1)(C)C)(c1cnccc1)=O"
"5693","Prestw-905","C1(N(/C(=C\C(N1C)=O)/NCCCN1CCN(c2c(OC)cccc2)CC1)C)=O"
"5698","Prestw-906","C12(N(CNC1=O)c1ccccc1)CCN(CC2)CCCC(c1ccc(cc1)F)c1ccc(cc1)F"
"5707","Prestw-907","C([C@H](c1ccc(cc1)CC(C)C)C)(=O)O"
"5713","Prestw-908","[C@]12([C@@](C#C)(OC(=O)C)CC[C@]1([C@]1([C@@]([C@@]3(\C(=C/[C@@H](OC(=O)C)CC3)\CC1)[H])(CC2)[H])[H])[H])C"
"5720","Prestw-909","c12c(cc(cc1)OC)ccc(c2)CCC(=O)C"
"5730","Prestw-910","O(c1c(OC)cccc1)C(c1ccccc1)CCNC"
"5733","Prestw-911","c1c(c(ccc1[C@@H](CNC(C)C)O)O)O"
"5739","Prestw-912","O(c1ccc(cc1)O)Cc1ccccc1"
"5743","Prestw-913","S(c1c(N)cccc1)(=O)(=O)N"
"5745","Prestw-914","[C@]12([C@]([C@]3([C@@](c4c(CC3)cc(cc4)O)(CC1)[H])[H])(CCC2=O)[H])C"
"5748","Prestw-915","C(NC(C(N(CCCCC)CCCCC)=O)CCC([O-])=O)(c1cc(c(cc1)Cl)Cl)=O"
"5750","Prestw-916","C=1(\C(\C(=C(/N/C1/C)\C)\C(=O)OCC)c1cc([N+]([O-])=O)ccc1)/C(=O)OC"
"5763","Prestw-917","c1(c(ccc(c1)C(C(=O)O)C)c1ccccc1)F"
"5770","Prestw-918","C=1(\C(\C(=C(/N/C1/C)\C)\C(=O)OCCOC)c1cc([N+]([O-])=O)ccc1)/C(OC(C)C)=O"
"5779","Prestw-919","N1[C@@H](C(=O)N[C@H](C(=O)NCCCC[C@H](NC([C@@H](NC([C@H](NC([C@@H](NC(C/2CS/C(=N2)/C(N)C(CC)C)=O)CC(C)C)=O)CCC(=O)O)=O)[C@@H](C)CC)=O)C(=O)N[C@@H](C(N[C@H](C(=O)N[C@@H](C(N[C@H](C1=O)Cc1[nH]cnc1)=O)Cc1ccccc1)[C@@H](C)CC)=O)CCCN)CC(=O)N)CC(=O)O"
"5782","Prestw-920","N1([C@H]2[C@H](O)CCCC2)CCC(CC1)c1ccccc1"
"5784","Prestw-921","[N+](\C=C(\NC)/NCCSCc1nc(sc1)CN(C)C)([O-])=O"
"5790","Prestw-922","C(N1CCC(c2nc[nH]c2)CC1)(NC1CCCCC1)=S"
"5793","Prestw-923","C(N1CCOCC1)(=O)NCCNCC(COc1ccc(cc1)O)O.C(N1CCOCC1)(=O)NCCNCC(COc1ccc(cc1)O)O"
"5799","Prestw-924","c1(cc(C2CC(NC2)=O)ccc1OC)OC1CCCC1"
"5811","Prestw-925","c1(CN(CC[N+](CC)(C)C)c2ncccn2)ccc(cc1)OC"
"5813","Prestw-926","C1(Oc2c(OC1)cccc2)\C\1=N\CCN1"
"5815","Prestw-927","N1(C([C@@H](N[C@H](C(=O)OCC)CCc2ccccc2)C)=O)[C@@H](Cc2c(C1)cccc2)C(=O)O"
"5825","Prestw-928","N1(C(NC(C1=O)(C)C)=O)c1cc(c([N+]([O-])=O)cc1)C(F)(F)F"
"5834","Prestw-929","n12c(C(C(=O)O)CC1)ccc2C(=O)c1ccccc1"
"5841","Prestw-930","C1(c2c(\C=C/c3c1cccc3)cccc2)CCCNC"
"5846","Prestw-931","c1(c(C(C)C)cccc1C(C)C)O"
"5851","Prestw-932","c1(c(c(cc(c1OC)Cl)CC)O)C(NC[C@H]1N(CCC1)CC)=O"
"5853","Prestw-933","C1(C(NCNC1=O)=O)(c1ccccc1)CC"
"5859","Prestw-934","N\1=C(\C(=C/NC1=O)\F)/N"
"5864","Prestw-935","[C@@]12(N[C@H](c3c1cccc3)Cc1c2cccc1)C"
"5867","Prestw-936","[N+](Cc1ccccc1)(CCOc1ccccc1)(C)C"
"5870","Prestw-937","[C@@]12(/C(=C\C[C@@]3([C@@]1(CC[C@]1([C@]3(CCC1=O)[H])C)[H])[H])/C[C@@H](OC(=O)C)CC2)C"
"5880","Prestw-938","c1(c(c(ccc1O)CNNC(C(N)CO)=O)O)O"
"5882","Prestw-939","c1(c(c(c(cc1I)I)NC(=O)CCCCC(Nc1c(c(c(cc1I)I)C(=O)O)I)=O)I)C(=O)O"
"5890","Prestw-1213","c12c(\N=C/NC1=O)[nH]nc2"
"5897","Prestw-941","N(CCN(CCN(CC(O)=O)CC(O)=O)CC(=O)O)(CC(O)=O)CC(O)=O"
"5899","Prestw-942","c1(C[N+](CC)(C)C)c(Br)cccc1"
"5904","Prestw-943","[n+]1(c(\C=N\O)cccc1)C"
"5912","Prestw-944","N(Cc1ccccc1)(C(COc1ccccc1)C)CCCl"
"5920","Prestw-945","c1(cc(ccc1O)C(O)CNCCCCCCOCCCCc1ccccc1)CO"
"5924","Prestw-946","n1c(nc(nc1N(C)C)N(C)C)N(C)C"
"5934","Prestw-947","c1(nc(c2c(n1)cc(c(c2)OC)OC)N)N1CCN(C(c2occc2)=O)CC1"
"5949","Prestw-948","c1(c(nsn1)OC[C@H](CNC(C)(C)C)O)N1CCOCC1"
"5958","Prestw-949","c1(ccc(cc1)O)C(O)CN"
"5960","Prestw-1279","N\1(C(NC(\C(=C1)\C)=O)=O)[C@@H]\1O[C@@H](\C=C1)CO"
"5970","Prestw-951","N(C(/C=C/C)=O)(c1c(C)cccc1)CC"
"5973","Prestw-1197","C(=C(/c1ccccc1)\CCCl)(/c1ccc(cc1)OCCN(C)C)\c1ccccc1"
"5981","Prestw-536","C(=O)(Cc1ccc(OC[C@H](CNC(C)C)O)cc1)N"
"5991","Prestw-954","O(COCCOCCO)c1c(Cc2cc(cc(Cc3cc(ccc3OCOCCOCCO)C(CC(C)(C)C)(C)C)c2OCOCCOCCO)C(CC(C)(C)C)(C)C)cc(cc1)C(CC(C)(C)C)(C)C"
"5994","Prestw-955","S(c1ccc([C@H]([C@H](NC(C(Cl)Cl)=O)CF)O)cc1)(=O)(=O)C"
"5996","Prestw-956","C/1=2\[C@@]([C@@]3([C@@](/C=C1/C)([C@]1([C@@]([C@@](CC1)(OC(=O)C)C(=O)C)(CC3)C)[H])[H])[H])(CCC(/C2)=O)C"
"6004","Prestw-957","[C@]12([C@]([C@]3([C@@]([C@@]4(\C(=C/C(=O)CC4)\CC3)C)(CC1)[H])[H])(CC[C@@H]2C(=O)CO)[H])C"
"6008","Prestw-958","[C@]12([C@]([C@]3([C@@]([C@@]4([C@](C[C@@H]3O)(C[C@@H](CC4)O)[H])C)(CC1)[H])[H])(CC[C@@]2([C@@H](CCC(=O)O)C)[H])[H])C"
"6010","Prestw-959","C(c1cc(c(cc1)OCCC)N)(=O)OCCN(CC)CC"
"6012","Prestw-960","C(=O)(O)CCCCCN"
"6028","Prestw-961","c1(NC(C[N+](Cc2ccccc2)(CC)CC)=O)c(cccc1C)C"
"6030","Prestw-1259","[C@@]12(\C(\C=C/[C@@]3([C@@]1(CC[C@@]1([C@@]4(OC(=O)CC4)CC[C@]13[H])C)[H])[H])=C/C(=O)CC2)C"
"6038","Prestw-963","c1(c(cc(cc1)Cl)Cl)C(Cn1cncc1)OCC=C"
"6043","Prestw-964","[C@@]1\2([C@]([C@@H](\C(=C(/C1=O)\C(=O)N)\O)N(C)C)([C@H]([C@]1(\C(=C2\O)\C(c2c(C1=C)cccc2O)=O)[H])O)[H])O"
"6049","Prestw-1415","N/1(C(NC(/C(=C1)/F)=O)=O)[C@@H]1O[C@@H]([C@H](C1)O)CO"
"6055","Prestw-966","S(Nc1ccc(cc1)C(CNC(C)C)O)(=O)(=O)C"
"6073","Prestw-1267","C/1\2=C\3/C(=C\C(=O)CC3)/CC[C@]1([C@]1([C@](\C=C2)([C@](C#C)(CC1)O)CC)[H])[H]"
"6083","Prestw-968","[N+](CCCCCCCCCC[N+](C)(C)C)(C)(C)C"
"6085","Prestw-1514","C([C@H]1CN(CC1)CCc1cc2c(OCC2)cc1)(C(=O)N)(c1ccccc1)c1ccccc1"
"6093","Prestw-1602","[C@@H]1(c2c([C@@H](C1)NC)cccc2)c1cc(c(cc1)Cl)Cl"
"6095","Prestw-971","c1(C(NC[C@]2(N(CCC2)CC)[H])=O)c(c(ccc1OC)Br)OC"
"6100","Prestw-972","c12c(noc1CNCC2)O"
"6102","Prestw-973","n12c3c(c4c1ccc(c4)C)CCCC3NCC2"
"6104","Prestw-974","c1(cc2c(cc1)cccc2)C(CNC(C)C)O"
"6109","Prestw-975","N1(c2c(OC)cccc2)CCN(CC(COc2c3c(ccc2)cccc3)O)CC1"
"6111","Prestw-976","c12c(nc(c(c1NCCCC)C(=O)OCC)C)n(nc2)CC"
"6114","Prestw-977","N=1\NC(\C=C/C1/c1cc(c(OC(F)F)cc1)OC)=O"
"6118","Prestw-978","C12(CC3(CC(C1)(CC(C2)C3)C)C)N"
"6125","Prestw-979","n1cn(cc1)Cc1ccc(\C=C\C(=O)O)cc1"
"6127","Prestw-980","c1(N2CCN(Cc3cc4c(OCO4)cc3)CC2)ncccn1"
"6132","Prestw-981","[N+](c1ccc(C2(C(=O)OCCN(CC)CC)CCCC2)cc1)([O-])=O"
"6134","Prestw-982","[C@]12([C@]([C@]3([C@@]([C@@]4(\C(=C/C(=O)CC4)\CC3)[H])(CC1)[H])[H])(CC[C@@H]2O)[H])C"
"6143","Prestw-983","C(=N)(SCCCN(C)C)N"
"6145","Prestw-1459","c1(nc2cc(S(=O)c3ccccc3)ccc2[nH]1)NC(=O)OC"
"6149","Prestw-1268","c1(c(OC)cccc1)O"
"6151","Prestw-986","[C@]12([C@@]([C@@H](/C/3=C/OC(/C=C3)=O)CC1)(CC[C@@]1([C@@]3(\C(=C/[C@@H](O[C@]4([C@@H]([C@@H]([C@H]([C@@H](O4)C)O)O)O)[H])CC3)\CC[C@@]21[H])C)[H])C)O"
"6162","Prestw-1316","n1c(sc2c1CC[C@@H](C2)NCCC)N"
"6172","Prestw-1452","[C@]12([C@@](C#C)(OC(=O)C)CC[C@]1([C@]1([C@@]([C@@]3(\C(=C/C(=NO)CC3)\CC1)[H])(CC2)[H])[H])[H])CC"
"6179","Prestw-1374","C/1=2\[C@@]([C@@]3([C@@](/C=C1/Cl)([C@]1([C@@]([C@@](CC1)(OC(=O)C)C(=O)C)(CC3)C)[H])[H])[H])(CCC(/C2)=O)C"
"6182","Prestw-1310","N1(N(C(C(C1=O)CCCC)=O)c1ccccc1)c1ccccc1"
"6185","Prestw-991","N1(C(C(c2c(C1=O)cc(cc2)OC)(C)C)=O)CCc1ccc(S(NC(NC2CCCCC2)=O)(=O)=O)cc1"
"6192","Prestw-992","C\1(/c2c(scc2)CCc2c1cccc2)=C\1/CCN(CC1)C"
"6199","Prestw-993","n1([C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)nc(nc1)C(=O)N"
"6211","Prestw-994","S1(c2c(NC(N1)CC1CCCC1)cc(c(S(=O)(=O)N)c2)Cl)(=O)=O"
"6219","Prestw-995","C(c1ccc(\C(=N\OCCN)\CCCCOC)cc1)(F)(F)F"
"6231","Prestw-1321","C(c1cc(ncc1)CCC)(=S)N"
"6240","Prestw-997","[C@]\1\2([C@@]3([C@]([C@]4([C@@]([C@]([C@@H](C4)C)(C(SCF)=O)OC(=O)CC)(C[C@@H]3O)C)[H])(C[C@@H](/C1=C/C(\C=C2)=O)F)[H])F)C"
"6246","Prestw-998","C\1(/c2c(Sc3c1cccc3)ccc(c2)Cl)=C/CCN1CCN(CC1)CCO"
"6256","Prestw-999","C(NC(=N)NC(C)C)(Nc1ccc(Cl)cc1)=N"
"6260","Prestw-1000","[C@@]12(/C(=C\3/C(c4c([C@]([C@]3(C[C@]1([C@@H](/C(=C(\C2=O)/C(NCNC(C(=O)O)CCCCN)=O)/O)N(C)C)[H])[H])(O)C)cccc4O)=O)/O)O"
"6267","Prestw-1001","[C@]12([C@]([C@]3([C@@]([C@@]4([C@@](CC3)(C[C@@H](CC4)O)[H])C)(C(C1)=O)[H])[H])(CC[C@@H]2C(COC(=O)C)=O)[H])C"
"6269","Prestw-1002","[C@]12([C@]([C@]3([C@@]([C@@]4([C@@](CC3)(C[C@@H](CC4)O)[H])C)(C(C1)=O)[H])[H])(CC[C@@H]2C(=O)C)[H])C"
"6275","Prestw-1003","N1\2N(C(C(C1=O)CCC)=O)c1c(\N=C2\N(C)C)ccc(c1)C"
"6285","Prestw-1004","C1(c2cc(O)ccc2)(CN(C)CCCC1)CC"
"6294","Prestw-1005","C12O[C@H](O[C@]3([C@@H]([C@H]([C@@H](C[C@@H]3N)N)O)O)[H])[C@@H](C[C@@]1(OC([C@H]([C@H]2O)NC)O[C@@]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)N)O)O)[H])[H])N"
"6297","Prestw-1802","O=S(N(CC(C)C)CC(O)C(NC(=O)OC1COC2OCCC12)Cc1ccccc1)(c1ccc(N)cc1)=O"
"6298","Prestw-1007","n1c(c(CN(\C(=C(\SSCC2OCCC2)/CCO)\C)C=O)cnc1C)N"
"6300","Prestw-1008","C(=N)(NCCCCCC(Oc1ccc(C(=O)OCC)cc1)=O)N"
"6302","Prestw-1009","N12[C@@]([C@@](C1=O)(NC([C@@H](c1ccccc1)N)=O)[H])(SC([C@@H]2C(OCOC(C(C)(C)C)=O)=O)(C)C)[H]"
"6307","Prestw-1746","c1(c(c(NC(C(=O)O)=O)cc(C#N)c1)Cl)NC(C(=O)O)=O"
"6314","Prestw-1011","N12[C@@]([C@@](C1=O)(NC(c1c(noc1C)c1c(F)cccc1Cl)=O)[H])(SC(C2C([O-])=O)(C)C)[H]"
"6319","Prestw-1012","n12c(ncn1)nc(cc2N(CC)CC)C"
"6326","Prestw-1013","C1(c2c(CCc3c1cccc3)cccc2)OC1C[C@@H]2N([C@H](C1)CC2)C"
"6329","Prestw-1014","c12[C@](c3cc(c(cc3)Cl)Cl)(CC[C@@](c1cccc2)(NC)[H])[H]"
"6338","Prestw-1015","S(c1cc(ccc1O)O)(=O)(=O)O"
"6343","Prestw-1016","c1(c(nc(nc1OC)C)Cl)N/C/1=N/CCN1"
"6349","Prestw-1017","c1(cc(O)ccc1)C(O)CNCC"
"6354","Prestw-1018","C1(C[C@H]([C@H](\C=C\[C@@H](O)CCCCC)[C@H]1CCCCCCC(=O)O)O)=O"
"6356","Prestw-1019","[C@@H]1([C@](OC([C@@H]1O)OCC)([C@H](OCc1ccccc1)COCc1ccccc1)[H])OCc1ccccc1"
"6359","Prestw-1020","[C@]12([C@]([C@]3([C@@]([C@@]\4(\C(=C/C(\C=C4)=O)\CC3)C)([C@H](C1)O)[H])[H])(C[C@H]([C@@]2(C(=O)CC)C)C)[H])C"
"6365","Prestw-1021","C=1(/C(/C(=C(\N\C1\C)/C)/C(=O)OC)c1c2c(non2)ccc1)\C(OC(C)C)=O"
"6375","Prestw-1774","C1(N(/C(=C\C(N1C)=O)/NCCN(CCCc1ccc([N+]([O-])=O)cc1)CCO)C)=O"
"6377","Prestw-1023","C(=C\CCC(NC)C)(\C)/C.C(=C\CCC(NC)C)(\C)/C"
"6380","Prestw-1024","S1(CC(N(N=Cc2oc([N+]([O-])=O)cc2)CC1)C)(=O)=O"
"6384","Prestw-1025","n1(ncnc1)C(c1ccc(C#N)cc1)c1ccc(C#N)cc1"
"6392","Prestw-1026","[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)Oc1ccc(cc1)O"
"6394","Prestw-1027","N(C(=O)C(N)C)c1c(cccc1C)C"
"6408","Prestw-1028","N12[C@@]([C@@](C1=O)(NC(=O)COc1ccccc1)[H])(SC(C2C(=O)O)(C)C)[H].N12[C@@]([C@@](C1=O)(NC(=O)COc1ccccc1)[H])(SC(C2C(=O)O)(C)C)[H]"
"6412","Prestw-1029","C=1(\C(N2\C(=N/C1/C)\CCCC2)=O)/CCN1CCC(c2noc3c2ccc(c3)F)CC1"
"6430","Prestw-1030","S(NC(NC(C)C)=O)(c1c(Nc2cc(ccc2)C)ccnc1)(=O)=O"
"6437","Prestw-1031","c12c3c(cc(c1ccc(C(F)(F)F)c2)C(CCN(CCCC)CCCC)O)c(cc(c3)Cl)Cl"
"6442","Prestw-1032","c1(c(NC(=O)C(NCCC)C)c(cs1)C)C(=O)OC"
"6444","Prestw-1033","[C@]12([C@@](CC[C@]1([C@@]1(/C=C(\C=3\[C@@]([C@]1(CC2)[H])(CCC(/C3)=O)[H])/C)[H])[H])(OC(=O)C)C(=O)C)C"
"6449","Prestw-1034","[C@]12([C@]([C@]3([C@@]([C@]4(C[C@H]([N+]5(C)CCCCC5)[C@H](C[C@@]4(CC3)[H])OC(=O)C)C)(CC1)[H])[H])(C[C@@H]([C@@H]2OC(=O)C)[N+]1(C)CCCCC1)[H])C"
"6455","Prestw-1035","c12c([nH]c(c1CC)C)CCC(C2=O)CN1CCOCC1"
"6467","Prestw-1036","[C@@]123C\4N(\C=C\5/C6[C@@]7([C@]8([N@+](C/C(/[C@@]5(C8)[H])=C\CO)(CC7)CC=C)[H])c5c(N6\C=C4\[C@@]4(\C(\C[N@@+]([C@]1(C4)[H])(CC2)CC=C)=C\CO)[H])cccc5)c1c3cccc1"
"6470","Prestw-1037","N\1(C(/N=C(\C=C1)/N)=O)[C@@H]1O[C@@H](CC1)CO"
"6478","Prestw-1038","c1(C[C@](C(OCC)=O)(C)N)cc(c(cc1)O)O"
"6480","Prestw-1039","[C@]1([C@@H](CN([C@]2(CC[C@](C#N)(c3ccc(cc3)F)CC2)[H])CC1)C)(C(=O)O)c1ccccc1"
"6482","Prestw-1040","n1(c(cc(c1C)C=Cc1ccc2cc(ccc2[n+]1C)N(C)C)C)c1ccccc1.n1(c(cc(c1C)C=Cc1ccc2cc(ccc2[n+]1C)N(C)C)C)c1ccccc1"
"6485","Prestw-1041","c1(n(cnc1)[C@H](c1ccccc1)C)C(=O)OCC"
"6488","Prestw-1042","C(CC[N+](CC)(CC)CC)(c1ccccc1)(C1CCCCC1)O"
"6493","Prestw-1043","c1(c(OCC(CNC(C)(C)C)(O)[H])cccc1)C1CCCC1.c1(c(OCC(CNC(C)(C)C)(O)[H])cccc1)C1CCCC1"
"6504","Prestw-1044","[C@]12([C@](C(COC(=O)CC)=O)(OC(=O)OCC)CC[C@]1([C@]1([C@@]([C@@]\3(\C(=C/C(\C=C3)=O)\CC1)C)([C@H](C2)O)[H])[H])[H])C"
"6505","Prestw-1045","s1c2c(c(c1)COC(c1c(cc(cc1)Cl)Cl)Cn1cncc1)cccc2Cl"
"6508","Prestw-1046","c1(C(=O)O)c(cc(CC(N[C@H](c2c(N3CCCCC3)cccc2)CC(C)C)=O)cc1)OCC"
"6510","Prestw-1047","c1(S(=O)(=O)N)c(c(cc(c1)C(=O)O)N1CCCC1)Oc1ccccc1"
"6519","Prestw-1048","N1(c2c(Sc3c1cccc3)ccc(c2)C(=O)C)CCCN1CCC(CC1)CCO"
"6527","Prestw-1049","N1(N(C(C(C1=O)CCCC)=O)c1ccccc1)c1ccc(cc1)O"
"6536","Prestw-1050","S(c1cc2C(NC(Nc2cc1Cl)CC)=O)(=O)(=O)N"
"6540","Prestw-1051","N1(c2c(Sc3c1cccc3)ccc(c2)NC(=O)OCC)C(CCN1CCOCC1)=O"
"6547","Prestw-1052","c1c(c(c(c(c1I)CC(CC)C(O)=O)I)N)I"
"6550","Prestw-1053","N12[C@@]([C@@](C1=O)(\N=C\N1CCCCCC1)[H])(SC([C@@H]2C(OCOC(C(C)(C)C)=O)=O)(C)C)[H]"
"6553","Prestw-1054","C(C(CN(C)C)C)(OC(=O)CC)(Cc1ccccc1)c1ccccc1"
"6555","Prestw-1055","C(C(c1ccccc1)c1ccccc1)(OC1CN(CCC1)CC)=O"
"6561","Prestw-1056","N/1(C(NC(/C(=C1)/C(F)(F)F)=O)=O)[C@@H]1O[C@@H]([C@H](C1)O)CO"
"6565","Prestw-1057","O(c1c(OCC=C)cccc1)CC(CNC(C)C)O"
"6574","Prestw-1058","c12c(n(c3c1cccc3)C)CCC(C2=O)Cn1c(ncc1)C"
"6577","Prestw-1059","c1(c(cc(cc1)N)OCCC)C(=O)OCCN(CC)CC"
"6578","Prestw-1060","c1(c(oc(n1)CCC(=O)O)c1ccccc1)c1ccccc1"
"6586","Prestw-1061","N1(C(C(CC1=O)c1ccccc1)=O)C"
"6592","Prestw-1062","c1(c(c(c(c(c1I)C(NCC(Nc1c(c(c(c(c1I)C(=O)O)I)C(=O)NCCO)I)=O)=O)I)C(=O)NC)I)N(C(=O)C)C"
"6601","Prestw-1063","c1(c2c(ccc1)cccc2)CN(C/C=C/c1ccccc1)C"
"6605","Prestw-1064","C(OCC(NCCC)(C)C)(=O)c1ccccc1"
"6606","Prestw-1065","C\1(=C\C(=C(/NC1=O)\C)\c1ccncc1)/C#N"
"6609","Prestw-1066","C1(c2c(Oc3c1cccc3)cccc2)C(=O)OCC[N+](CC)(CC)C"
"6612","Prestw-1067","N12[C@@]([C@@](C1=O)(NC(C(C([O-])=O)c1cscc1)=O)[H])(SC([C@@H]2C([O-])=O)(C)C)[H]"
"6618","Prestw-1068","N1(c2c(Sc3c1cccc3)ccc(c2)SCC)CCCN1CCN(CC1)C"
"6627","Prestw-1069","c1(C(=O)O)c(ccc(c1)N)O"
"6633","Prestw-1362","C(Nc1ccccc1)(=O)CCCCCCC(=O)NO"
"6641","Prestw-1071","N1(C(NC(C1NC(NCNC(NC1N(C(NC1=O)=O)CO)=O)=O)=O)=O)CO"
"6642","Prestw-1072","c1(nc2c([nH]1)cccc2)S(Cc1c(c(OCC(F)(F)F)ccn1)C)=O"
